0,parsed_contacts
http://intellect-connect.ru,"{'phones': ['+73433555684'], 'emails': ['intellect-invest@mail.ru'], 'addresses': ['Krasnoarmeiskaia str., 10, Yekaterinburg, 620075, Russia'], 'social_links': ['https://skype.com/intellect', 'https://vk.com/intellect.project', 'https://twitter.com/INTELLECT_FUND', 'https://facebook.com/intellect.project', 'https://intellect-connect.ya.ru/'], 'map_links': [], 'other_contacts': {}}"
http://intellect-corp.ru,
http://intellect-deti.ru,"{'phones': ['+79800010525', '+79528190301'], 'emails': ['deti.intellect@gmail.com'], 'addresses': ['г.Ликино-Дулево, ул. 1 Мая, 16А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-dm.ru,
http://intellect-ds.ru,"{'phones': ['+74997097900'], 'emails': ['sales@intellect-ds.ru'], 'addresses': ['117556, г. Москва, Симферопольский бульвар, д.3Г'], 'social_links': [], 'map_links': ['https://yandex.ru/maps/org/123'], 'other_contacts': {}}"
http://intellect-edu15.ru,
http://intellect-eng.ru,"{'phones': ['+79611460606', '+79612626262'], 'emails': [], 'addresses': ['г. Тула, Красноармейский проспект, 34'], 'social_links': ['https://www.instagram.com/', 'https://t.me/', 'https://vk.com/'], 'map_links': [], 'other_contacts': {}}"
http://intellect-kids.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': ['https://www.reg.ru/', 'https://www.2domains.ru/'], 'map_links': [], 'other_contacts': {}}"
http://intellect-kstovo.ru,"{'phones': ['+78314525686', '+79506092922'], 'emails': ['Intellekt.kst@gmail.com'], 'addresses': ['Нижегородская область, г. Кстово, ул. Чванова, 30'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-kurs.ru,"{'phones': ['+79623607000'], 'emails': [], 'addresses': [], 'social_links': ['https://www.instagram.com/', 'https://t.me/', 'https://vk.com/', 'https://www.facebook.com/'], 'map_links': [], 'other_contacts': {}}"
http://intellect-kursk.ru,"{'phones': ['+74712310830', '+79107310830'], 'emails': ['intellectkursk@gmail.com'], 'addresses': [], 'social_links': ['https://www.facebook.com/', 'https://vk.com/', 'https://t.me/'], 'map_links': [], 'other_contacts': {}}"
http://intellect-labs.com,"{'phones': ['+74954199799', '+74999210296'], 'emails': ['office@intellect-labs.com'], 'addresses': ['117246, г. Москва, Научный проезд, д.20, стр.2, этаж 2, пом.I, комн.8'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-law.com,"{'phones': ['+79090065661', '+79920089673'], 'emails': ['intellect-law@mail.ru'], 'addresses': [{'city': 'Екатеринбург', 'street': 'ул. Мамина-Сибиряка', 'house': '101', 'floor': '4', 'office': 'оф. 4.13'}, {'city': 'Москва', 'street': 'ул. Тихая', 'house': '13', 'floor': '2'}, {'city': 'Волгоград', 'street': 'ул. Ленина', 'house': '9', 'floor': '1', 'office': 'оф. 37'}], 'social_links': ['Vk', 'Whatsapp'], 'map_links': [], 'other_contacts': {}}"
http://intellect-market.ru,"{'phones': ['+79050415550'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-medical.com,"{'phones': ['+79994281153'], 'emails': [], 'addresses': [], 'social_links': ['https://www.instagram.com/intellectmedicalgroup/', 'https://api.whatsapp.com/send?1=zh_CN&phone=+79994281153', 'https://t.me/IntellectMedicalGroup', 'https://vk.com/public196502741'], 'map_links': [], 'other_contacts': {}}"
http://intellect-module.ru,"{'phones': ['+78129932995', '88002223995'], 'emails': ['info@intellect-module.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-navigator.ru,"{'phones': ['8(926)117-66-55', '8 (800)505-63-62'], 'emails': [], 'addresses': ['г. Балашиха, мкр. Железнодорожный, ул. Октябрьская, 33, блок Г, 3 этаж'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-nko.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-online.ru,"{'phones': ['+74951520844'], 'emails': ['info@intellect-online.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://intellect-patent.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': [], 'social_links': ['https://www.instagram.com/', 'https://t.me/', 'https://vk.com/'], 'map_links': [], 'other_contacts': {}}"
http://01zem.ru,"{'phones': ['+79282113097'], 'emails': ['89282113097@mail.ru'], 'addresses': [], 'social_links': ['https://www.instagram.com/', 'https://t.me/', 'https://vk.com/', 'https://www.whatsapp.com/'], 'map_links': [], 'other_contacts': {}}"
http://01воа.рф,
http://01магазин.рф,
http://02.autoretail.ru,"{'phones': ['+73472120681'], 'emails': [], 'addresses': ['Уфа, ул. Кандринская, д.2'], 'social_links': ['https://www.facebook.com/', 'https://www.instagram.com/', 'https://vk.com/'], 'map_links': [], 'other_contacts': {}}"
http://02.fsin.gov.ru,
http://02.gbmse.ru,
http://02.gibdd.ru,
http://02.mvd.ru,
http://02.rkn.gov.ru,
http://02.rosgvard.ru,
http://02.rospotrebnadzor.ru,
http://02.rpn.gov.ru,
http://02.мвд.рф,
http://02.фсин.рф,
http://02022020tc.wixsite.com,
http://0224957318.umax.ru,"{'phones': ['+79528190301'], 'emails': ['texosmotr702@gmail.com'], 'addresses': ['452410, Башкортостан Респ., Иглинский р-н., Иглино с., Железнодорожная ул., зд.12., пом.1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://026.tvoysadik.ru,
http://026stb.ru,"{'phones': ['+79615552244', '+79097640487', '+79633852806', '+79383033000'], 'emails': ['beshtau-santeh@yandex.ru'], 'addresses': ['Пятигорск'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0275082128.roskvartal.ru,
http://02bgs.ru,"{'phones': ['+79173494592', '+79177545539'], 'emails': ['02bgs@mail.ru'], 'addresses': ['Индустриальное шоссе 114/1, Уфа, Респ. Башкортостан, Россия, 450003'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02centr.02edu.ru,
http://02decor.ru,"{'phones': ['+79174530432', '+79063765395'], 'emails': ['ufadecor@yandex.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02dent.ru,
http://02dmz.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': ['https://reg.ru/', 'https://www.2domains.ru/'], 'map_links': [], 'other_contacts': {}}"
http://02dosaaf.ru,
http://02expert.ru,
http://02gsm.ru,"{'phones': ['+7 (347) 224-24-02'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02les.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02market.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02mm.ru,"{'phones': ['+7(347) 292-76-70'], 'emails': [], 'addresses': ['Уфа, улица Бакалинская, 64'], 'social_links': [], 'map_links': ['https://yandex.ru/maps/org/123'], 'other_contacts': {}}"
http://02pr.ru,"{'phones': ['+789177733934', '+78(34794)28251'], 'emails': ['ishimbaj-reklama@mail.ru'], 'addresses': [], 'social_links': ['https://vk.com/is_pr'], 'map_links': [], 'other_contacts': {}}"
http://02pro.ru,
http://02prokat.ru,
http://02reg.roszdravnadzor.ru,
http://02rent.ru,
http://02rf.ru,
http://02stroyexpertiza.ru,"{'phones': ['+73472982867'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02viza.ru,
http://02web.ru,"{'phones': ['+79178091520'], 'emails': ['akhunyanov@gmail.com'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-rospotrebnadzor.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-жилищник.рф,"{'phones': ['+73014293536', '+79247559060'], 'emails': [], 'addresses': ['Гармаева 82', 'Кузнецова 37'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.avtovokzal-on-line.ru,"{'phones': ['+79503835555'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.fsin.su,
http://03.gbmse.ru,
http://03.gibdd.ru,
http://03.mchs.gov.ru,
http://03.mvd.ru,
http://03.okfil.ru,
http://03.putevkamarket.ru,
http://03.rkn.gov.ru,
http://03.rosguard.gov.ru,
http://03.rospotrebnadzor.ru,
http://03.мвд.рф,
http://030.strelatelecom.ru,"{'phones': ['+7(3012)27-88-99'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0300.kontur-partner.ru,"{'phones': ['+78472237868'], 'emails': [], 'addresses': ['Элиста'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://0302.kmr.msudrf.ru,
http://030303.ru,
http://0307700.wixsite.com,
http://0350.ru,"{'phones': ['+74954450350', '+79267340350'], 'emails': ['info@0350.ru'], 'addresses': ['г Москва, ул Павловская, дом 6'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03chistota.ru,
http://03immunitet.ru,
http://03izh.ru,"{'phones': ['+73412723328', '+78001002447', '+73412242407'], 'emails': ['mail@ssmp-mz.udmr.ru', 'info@skb-44.ru'], 'addresses': ['Удмуртская Республика, город Ижевск, улица Холмогорова, 29а, 426011'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03kazan.ru,"{'phones': ['+74950331081', '+78007001081', '+78122481081'], 'emails': ['info@timeweb.ru'], 'addresses': ['Россия, 196006, Санкт-Петербург, улица Заставская, дом 22, корпус 2, литера А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01ppk.ru,"{'phones': ['+73812374448', '+73812374449'], 'emails': ['t374449@mail.ru', '01t374449@mail.ru'], 'addresses': ['644036, г. Омск, ул. Можайского, 50 оф.37'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01proekt.ru,"{'phones': ['+74993933682'], 'emails': ['01-proekt@mail.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01profire.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01service.spb.ru,
http://01sport.ru,"{'phones': ['+79190054877', '+74951201597', '+78003016550'], 'emails': ['sale@01sport.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {'whatapp': '8 (919) 005-48-77'}}"
http://01spp.ru,"{'phones': ['+79165941522', '+79774161266'], 'emails': ['info@01spp.ru'], 'addresses': ['Москва, Народного Ополчения 43к2'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01tb.ru,"{'phones': ['+78125090101', '+79992050101'], 'emails': ['1570101@mail.ru'], 'addresses': ['г. Санкт-Петербург, ул. 3-я Советская, д. 21/4'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01tut.ru,
http://01vet.ru,"{'phones': ['+79260657803', '+79263018097'], 'emails': [], 'addresses': ['г.Подольск, пр-Юных Ленинцев, д.70', 'г.Подольск, ул.Багратиона, д.19'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01z.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://01zel.ru,
http://01банкрот.рф,
http://01технологии.рф,"{'phones': ['+79654590005', '+79384275387'], 'emails': ['01tehnolog.dir@mail.ru'], 'addresses': ['г. Краснодар, ул. Уральская, 144 к6, офис 5', 'г. Тихорецк, ул. Красноармейская, 54/1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02.fsin.su,
http://02.mchs.gov.ru,
http://02.pimin.online,"{'phones': ['+79113333306'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02.vdpo78.ru,"{'phones': ['+78126112303'], 'emails': ['2@vdpo78.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02.vtorproekt.com,
http://020483.2gis.biz,
http://0250.ru,"{'phones': ['+73512003342'], 'emails': ['office@0250.ru'], 'addresses': ['Россия, Челябинск, улица Цвиллинга, дом 25, корпус 1, офис 309'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://02556.umax.ru,"{'phones': ['+73456249002', '+79120775495', '+79199400413'], 'emails': ['avd@tpatp.ru'], 'addresses': ['Тюменская обл, г Тобольск, ул С. Ремезова, 89'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://026.vtorproekt.com,
http://02sip.ru,
http://02школа.рф,
http://03-avto.ru,"{'phones': ['+78129890330'], 'emails': ['magrib.expert@gmail.com'], 'addresses': ['Санкт-Петербург, ул. Минеральная, дом 13'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-bux.ru,
http://03-nv.ru,
http://03-okna.ru,"{'phones': ['+78126027279'], 'emails': ['106@03-okna.ru'], 'addresses': ['Санкт-Петербург, ул. Таллинская д.5, БЦ ""Таллин"" офис 314', 'Адрес и время работы офиса и производства Вы можете узнать на этой странице.'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-smolensk.ru,
http://03-studio.ru,"{'phones': ['+74997135124', '+79011835124'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03-truck-rental-agency.business.site,"{'phones': ['+73012405555', '+79516227964', '+79834586758'], 'emails': [], 'addresses': ['Улица Ленина, 61, Улан-Удэ, Республика Бурятия, Россия, 670000'], 'social_links': [], 'map_links': [], 'other_contacts': {'whatsapp': '+73012405555'}}"
http://03-ugansk.ru,"{'phones': ['+73463517602', '103'], 'emails': [], 'addresses': ['г. Нефтеюганск, ул. Набережная, строение 12, помещение 1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.bel31.ru,
http://03.com.ru,"{'phones': ['+74957553503'], 'emails': ['mmd03@bk.ru'], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.domofo.ru,"{'phones': ['+79141280331'], 'emails': [], 'addresses': ['Улан-Удэ, ул. Богомягкова 23а'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.mutmarket.ru,
http://03.poverkadoma.ru,"{'phones': ['+79021695666'], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03.tmbreg.ru,
http://03ati.ru,"{'phones': ['+79195005293', '+78332680410', '+78314107066', '+78843215102', '+79196213891'], 'emails': ['info@kirov.ati-nn.com', 'sales@ati-nn.com', 'info@kazan.ati-nn.com'], 'addresses': ['г. Киров, ул. Прудная, д. 51', 'г. Нижний Новгород, ул. Федосеенко, д. 48Б', 'г. Казань, ул. Клубная, д. 16А'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03avia.ru,
http://03bankrot.ru,"{'phones': ['+79835350855'], 'emails': ['urgarant.ulan-ude@yandex.ru'], 'addresses': ['г. Улан-Удэ, ул. Сахьяновой, 3, 101 кабинет'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03berezniki.ru,
http://03book.ru,"{'phones': ['+74991505616'], 'emails': ['medpresstorg@yandex.ru'], 'addresses': ['Москва, 2-й Амбулаторный проезд, д.12а, стр.1'], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
http://03bux.ru,"{'phones': [], 'emails': [], 'addresses': [], 'social_links': [], 'map_links': [], 'other_contacts': {}}"
